1591766851	1702040346326	800	0.12	22	34	150	154	32	2.42	18	1.2	3.07	13.2	13.6	1.87	6.8	3	0.208	1.7	5411	Üçgen bağlı olduğu için akım değerleri ve rotor gerilimi kök 3 e bölünür statorda tek faz gerilimi=800V rotorda = 266.7V
1591768329	1602510661486	500	0,1414	27,71	110,84	490	477,29	20	2,829	22,51	1,28		7,069		6,676		3	60,084			x1+x2' sonucunu kök içinde eksili bulduğumdan dolayı bir sonuç çıkmadı. O yüzden değerini yazamadım.Aynı şekilde x1 , x2',x2 ve L2k  sonuçlarını da bulamadım.
1591768548	1702040161155	800	0.086	16	25	107.5	104.552	32	1.7320	13	1.8	4.33	18.47	17.95	2.53	8.97	3	22.77	80.73	0.257	
1591768978	1502040427433	300	0.0837	6	66.6666	279	270.9196	12	1.6743	5	0.75	1.7836	7.1671	6.9416	1.0336	3.4708	3	0.1148	0.8675	2761.3	
1591768986	1502040427433	300	0.0837	6	66.6666	279	270.9196	12	1.6743	5	0.75	1.7836	7.1671	6.9416	1.0336	3.4708	3	0.1148	0.8675	2761.3	
1591769350	1502510196589	900	0.104	22	27.1	115	111	36	2.078	17	1.5	3.93	17.32	8.43	2.43	8.43	3	0.27	75.87	0.2415	
1591769586	1302510202382	700	0,106	17	34.69	151,43	147,4	28	2,138	14	1,2	6,54	13.09	11.22	5.34	5.61					
1591770479	1302510972382	700	0.106	17	34.69	151.43	147.4	28	2.138	14	1.2	6.54	13.09	11.22	5.34	5.61					
1591770505	1602040963790	600	0.118	16	44	196	190.997	24	2.366	13	0.90	2.32	10.143	9.87	1.42	4.935	3	0.47	0.548	174	
1591775781	1702510494267	400	0.101	9	56.5	252.5	246.09	16	2.02	7	0.75	1.71	7.92	7.73	0.96	3.86	3	0.106	0.43	1368.73	
1591777193	1702040475878	700	0,66	11	22,45	943	942,73	28	1,33	9	2,1	5,09	21,05	10,22	2,99		3	0,33	2,27	7230	
1591778764	1602040875390	400	0.118	33	68,75	295	286,877	16	2,367	9	0,6	1,6	6,76	4,2	1	2,1	3	0,25	0,52	167,113	
1591778887	1602040875390	400	0.118	11	68,75	295	286,877	16	2,367	9	0,6	1,6	6,76	4,2	1	2,1	3	0,25	0,525	167,113	
1591788963	1702510222845	900	0,0664	14	17,28	73,77	71,71	36	1,33	11	1,755	6,22	27,06	26,33	4,46	13,17	3	0,495	1,46	465	
1591794540	160251089	600	0,075	10	27,77	125	121,87	24	1,50	8	1,35	3,55	16	15,60	2,2	7,8	3	0,244	0,866	2756	
1591803398	1602510676468	400	0.11	10	62.5	275	267.80	16	2.2	8	0.40	3.2364	7.273	6.514	3.2364	3.26	1.731	1.08	1.883	5993.8	
1591803959	1602045012079	500	0.112	13	52	224	217.88	20	2.25	10	0.75	1.97	8.88	8.69	1.22	4.34	1.73	0.40	1.45	4610	
1591804511	1702040317962	300	0.101	7	337	77.7	327.92	12	2.02	6	0.6	1.470	5.94	5.75	0.87	2.87	3	0.096	0.7175	2280	
1591808922	1602040502254	500	0.0664	8	0.032	132.8		20	1.328	6	1.35										
1591810066	1702040142592	300	0,0895	6w	67	298	290,4	12	1,790	5	0,6	1,56	6,7	6,52	0,96	3,26	3	0,107	0,815	2595	
1591818117	1702040459518	900	0.127	26	32	141	137	36	2.54	21	1.35	8.27	14.17	11.5	6.92	5.75	3	0.77	0.64	2040	
1591825503	1302510099942	600	0,09	13	3.6	15	5.4 	24	1,84	10W	1.2	5.43	13,04	11.85	4.23	5.92	3	0.47	1.48	4710	
1591831094	1602045022022	400	0.75	7	43.75	533333.3	533344	16	1.5011	6	1.05	2.663	10.66	10.322	1.613	5.161	3	0.179	0.573	1.709	
1591856041																					
1591883890																					
1591890144																					
1591909950																					
